,horizon,mse,rmse,mae,mape,mdape,coverage
77,11 days 13:00:00.000000000,1542419.765056497,1241.9419330453807,977.7529225181297,0.0723907407948626,0.059583294708583714,0.8528639802377646
78,11 days 14:00:00.000000000,1545086.2187552433,1243.01497125145,978.9442489952883,0.07249213539310305,0.05963825344546213,0.8524559430071241
79,11 days 15:00:00.000000000,1550480.525915631,1245.1829286958728,980.906223156952,0.0726077811515719,0.05971975365351485,0.8518518518518511
80,11 days 16:00:00.000000000,1555650.1004891729,1247.2570306433124,982.2087922476534,0.07266832947511234,0.05971975365351485,0.8509769612131811
81,11 days 17:00:00.000000000,1562695.8980490107,1250.0783567636913,983.7961432801778,0.07273203291241671,0.059601617506652924,0.8498104403616219
82,11 days 18:00:00.000000000,1571496.3754012608,1253.5933851936443,985.6948554266282,0.07275924520657279,0.059247297096633365,0.8484147814856483
83,11 days 19:00:00.000000000,1579678.188764097,1256.852492842377,987.2769172843098,0.07279908490897236,0.0592003643364541,0.8474773986585015
84,11 days 20:00:00.000000000,1587065.5931137851,1259.7879159262425,988.5512134264857,0.07280293498737417,0.059053627148855356,0.846019247594051
85,11 days 21:00:00.000000000,1593068.3529410157,1262.1681159580191,989.4809869956164,0.07278540479526974,0.058933192536715674,0.8452068491438569
86,11 days 22:00:00.000000000,1596958.559889316,1263.7082574270519,990.386947106348,0.07280350058965863,0.058933192536715674,0.8443155131924301
87,11 days 23:00:00.000000000,1597561.6014540151,1263.9468349001136,990.2433541236904,0.07276271106708135,0.05876329461101309,0.8442387683995638
88,12 days 00:00:00.000000000,1605457.6489067308,1267.0665526746143,992.3582257613946,0.07284038177583221,0.058916062913521416,0.8433945756780405
89,12 days 01:00:00.000000000,1609015.9783202284,1268.4699359150095,993.9521589616837,0.07293332666507389,0.05901681962213092,0.843154409620366
90,12 days 02:00:00.000000000,1609183.5183860897,1268.535974415424,993.848988726936,0.07291238326914569,0.05898136702394066,0.8431029454651501
91,12 days 03:00:00.000000000,1605913.4561996765,1267.246407057316,992.695220078706,0.07282956514894734,0.05901681962213092,0.8435820522434692
92,12 days 04:00:00.000000000,1601039.519576114,1265.3219035392194,991.2213847303731,0.07275092872077023,0.05901681962213092,0.8444997006953078
93,12 days 05:00:00.000000000,1595704.0425389989,1263.2117963900587,989.8728720657731,0.07270868737895472,0.0592003643364541,0.8455741277954286
94,12 days 06:00:00.000000000,1592769.6352184943,1262.0497752539297,989.3025497123353,0.07276477583240967,0.059247297096633365,0.8462692163479563
95,12 days 07:00:00.000000000,1586643.262377133,1259.62028499748,988.2136845346103,0.07279419127642578,0.059247297096633365,0.846723182590682
96,12 days 08:00:00.000000000,1585389.105589621,1259.1223552894378,988.150409950986,0.07290026362526478,0.0592003643364541,0.8464114399493164
97,12 days 09:00:00.000000000,1584725.1753562167,1258.8586796603568,988.6616866873545,0.07307764050147358,0.0592003643364541,0.8451651876848729
98,12 days 10:00:00.000000000,1582870.4291935472,1258.121786312258,988.4483709790563,0.07319212086497662,0.059675129218170184,0.8453526642503019
99,12 days 11:00:00.000000000,1585329.6397148499,1259.0987410504586,989.3349665128242,0.07337481275695511,0.0599379957285761,0.8450349956255461
100,12 days 12:00:00.000000000,1600867.6777438342,1265.253997323792,994.5055670463558,0.07380678303366489,0.060206615030217174,0.8433945756780402
101,12 days 13:00:00.000000000,1609784.968810254,1268.7730170563425,996.8695303417684,0.07402540715376545,0.060237104465362665,0.8425196850393696
102,12 days 14:00:00.000000000,1616240.8630997927,1271.3146200291228,998.5333937730538,0.0741689073291908,0.06040121965310465,0.8419364246135899
103,12 days 15:00:00.000000000,1622072.628825464,1273.6061513770512,1000.5959699203989,0.07430365031822335,0.06065313969952422,0.8413531641878104
104,12 days 16:00:00.000000000,1627092.2829462923,1275.5752752959318,1002.6404969746343,0.07442341492531648,0.060716352601727676,0.840478273549139
105,12 days 17:00:00.000000000,1631990.0684833257,1277.4936667096733,1004.4882528186919,0.07451185598554859,0.06077674450027013,0.8396033829104691
106,12 days 18:00:00.000000000,1639520.936835542,1280.4377910837925,1007.2087699935596,0.07463619036049303,0.06086275801553613,0.8381452318460184
107,12 days 19:00:00.000000000,1645298.4376808319,1282.6918716826858,1009.0594759736368,0.07469980548563653,0.061021606737734074,0.836978710994459
108,12 days 20:00:00.000000000,1650122.7920077879,1284.5710537015023,1010.5898637137975,0.07472710828069686,0.06103720608671167,0.8358121901428994
109,12 days 21:00:00.000000000,1653396.8063425152,1285.8447831455067,1011.9032953261444,0.07472254798193702,0.061021606737734074,0.8351774655619036
110,12 days 22:00:00.000000000,1654432.8155513064,1286.2475716405868,1012.195510984048,0.07465759712674475,0.061113524292447326,0.8348748073157517
111,12 days 23:00:00.000000000,1655363.324270512,1286.6092352655144,1012.9382648677088,0.0746310325313435,0.06114894471583398,0.8348123151272752
112,13 days 00:00:00.000000000,1660203.6253539869,1288.4888922121086,1014.6964222673854,0.07465697223130123,0.06086275801553613,0.8342619453270089
113,13 days 01:00:00.000000000,1664178.7881698883,1290.0305376888907,1015.3520270064215,0.07466846484025462,0.06085817268979997,0.8339374244886054
114,13 days 02:00:00.000000000,1666084.845612675,1290.7690907411268,1015.4252489139635,0.07465693684376655,0.06077674450027013,0.8336457942757158
115,13 days 03:00:00.000000000,1665553.7585356575,1290.5633492919508,1015.2670839100912,0.07464421202522319,0.06072774949701458,0.8337193144974522
116,13 days 04:00:00.000000000,1664085.6768890985,1289.9944483946815,1014.8622911755976,0.07463473403245999,0.060724983899805116,0.8337082864641915
117,13 days 05:00:00.000000000,1661835.3840935545,1289.1219430657266,1014.3865560494019,0.07464293892535823,0.06077674450027013,0.8337082864641909
118,13 days 06:00:00.000000000,1660473.9396449598,1288.59378379882,1014.413105229971,0.07472536446521803,0.06101184939458332,0.833576358510742
119,13 days 07:00:00.000000000,1658709.8880603374,1287.9091148292791,1014.0748317865052,0.07479289078371806,0.06118742993258647,0.8336506956238312
120,13 days 08:00:00.000000000,1657534.6728497017,1287.4527847069585,1013.597229592102,0.07484802577579294,0.06123409456987064,0.8336850050606421
121,13 days 09:00:00.000000000,1656913.1874762028,1287.2113996839068,1013.2866516963765,0.07494521181527646,0.061744012396408136,0.8332796119783275
122,13 days 10:00:00.000000000,1658875.3764595687,1287.9733601513537,1013.5601340021111,0.07507822988224187,0.06223899627024113,0.8326196067596809
123,13 days 11:00:00.000000000,1662452.7764979065,1289.3613832040676,1014.2341245359205,0.07523624111363074,0.06247302735936742,0.831667971328145
124,13 days 12:00:00.000000000,1675134.3785114675,1294.269824461448,1017.6312377455015,0.07556243774770123,0.06309806609586262,0.8292555384599909
125,13 days 13:00:00.000000000,1684551.8794188334,1297.9028774984797,1019.6483126234909,0.07576326969775271,0.06328314222846573,0.8279381743948674
126,13 days 14:00:00.000000000,1689814.1206482276,1299.9285059757046,1020.394391403204,0.075843904521057,0.06326647858880244,0.8273549139690872
127,13 days 15:00:00.000000000,1693714.3540102036,1301.427813599434,1021.5850746578913,0.07593708113071237,0.06328314222846573,0.8272628202176479
128,13 days 16:00:00.000000000,1694505.4802939778,1301.7317236258698,1021.3887471580073,0.07593932475724811,0.06309806609586262,0.826979960838228
129,13 days 17:00:00.000000000,1696136.6017574521,1302.3580927523167,1021.5080822879198,0.07596470455316498,0.06328314222846573,0.8263967004124485
130,13 days 18:00:00.000000000,1699887.2444779219,1303.7972405546507,1021.4617080404292,0.07597254110009792,0.06268319420970499,0.8259086661786322
131,13 days 19:00:00.000000000,1705725.2400366087,1306.0341649576433,1022.4964639384473,0.07605612706333402,0.06241518990318904,0.8249921140809775
132,13 days 20:00:00.000000000,1712916.0010104706,1308.7841689944414,1023.8847015202891,0.07616820030510439,0.06218498772345519,0.8240755619833235
133,13 days 21:00:00.000000000,1717985.1245877675,1310.7193157147597,1023.9812631306568,0.07616231811954334,0.061744012396408136,0.8232419223459133
134,13 days 22:00:00.000000000,1721593.6988766512,1312.0951561821464,1024.214563804498,0.07615291853712865,0.06177689656975634,0.8226486057058956
135,13 days 23:00:00.000000000,1723470.0423991163,1312.809979547351,1024.119500867753,0.07607062389947265,0.061633115936728836,0.8223198290689855
136,14 days 00:00:00.000000000,1725734.2812153932,1313.6720599964792,1023.477083960817,0.07587768860299511,0.06092663203497451,0.8221293766850571
137,14 days 01:00:00.000000000,1730521.1542924424,1315.4927420143536,1023.9466886141414,0.07582789522870464,0.06077674450027013,0.8217960850131824
138,14 days 02:00:00.000000000,1734003.7444276835,1316.815759484858,1023.9958598515999,0.07573665751043375,0.06030398595028528,0.821379353724575
139,14 days 03:00:00.000000000,1734674.9010629319,1317.0705755816323,1023.2319897372935,0.07554974891396038,0.060159831699308046,0.8207331926646422
140,14 days 04:00:00.000000000,1735246.5666514416,1317.2875793278556,1022.4572284390154,0.07542436155651314,0.0601114841757812,0.8203100429439781
141,14 days 05:00:00.000000000,1736457.937703916,1317.7472966027728,1022.064437695341,0.07534689427429578,0.05957784838435943,0.8202871699861051
142,14 days 06:00:00.000000000,1736478.503329051,1317.7550999062955,1021.0319942787039,0.07520124681974369,0.059104258719729644,0.8206675315010907
143,14 days 07:00:00.000000000,1740187.745383,1319.1617586115055,1021.3100494033163,0.07519166732831392,0.058916062913521416,0.8203658450739623
144,14 days 08:00:00.000000000,1744872.3107158586,1320.936149371293,1021.9795193913335,0.07522131010388777,0.05875244057295685,0.8200641586468354
145,14 days 09:00:00.000000000,1749448.6258102825,1322.6672392594755,1022.7174612094233,0.07525462358247026,0.05839817576001794,0.8196820225058083
146,14 days 10:00:00.000000000,1753874.8236575355,1324.3393914165415,1023.6304857259641,0.07531325709897886,0.05828667498703389,0.8192555476020048
147,14 days 11:00:00.000000000,1758766.5564596942,1326.1849631403963,1025.215048073564,0.07543375567165096,0.05839817576001794,0.8182746096131925
148,14 days 12:00:00.000000000,1766520.1554852417,1329.1050204875617,1028.4727416104542,0.07562483831247037,0.05853059741313056,0.815752197641962
149,14 days 13:00:00.000000000,1769698.4243023875,1330.3001256492414,1030.0482275598063,0.07574126015758571,0.05876329461101309,0.8146481689788785
150,14 days 14:00:00.000000000,1770525.1789449728,1330.6108292603712,1030.9042718493313,0.07580083920624874,0.058916062913521416,0.8145635641698639
151,14 days 15:00:00.000000000,1775751.4475388995,1332.5732428421709,1033.8326402745017,0.07598005318675967,0.05957784838435943,0.814119388922539
152,14 days 16:00:00.000000000,1781535.353264929,1334.7416803505198,1036.1798221390884,0.0761293374336591,0.06013702033660713,0.8134733158355201
153,14 days 17:00:00.000000000,1788333.726712562,1337.2859554757022,1038.5746016406686,0.07627925449224228,0.06040121965310465,0.8125215408679971
154,14 days 18:00:00.000000000,1795877.3438792604,1340.1034825263534,1041.1593311708518,0.07640599835312707,0.06072774949701458,0.8100984503373856
155,14 days 19:00:00.000000000,1805028.5871434028,1343.5135232454502,1043.3959860154998,0.07653462652273123,0.06101184939458332,0.8085799619875108
156,14 days 20:00:00.000000000,1812473.610995321,1346.2814011176567,1044.8388399239993,0.076604537704088,0.061113524292447326,0.8078480930624412
157,14 days 21:00:00.000000000,1814526.7520389121,1347.0437082882322,1045.0642920352855,0.07655032462445471,0.061113524292447326,0.8082788671023955
158,14 days 22:00:00.000000000,1811186.361261067,1345.8032401733424,1043.4976204454933,0.07637488298444191,0.06072774949701458,0.8088476119972184
159,14 days 23:00:00.000000000,1807228.9627987624,1344.3321623760858,1041.5941434273689,0.07619682431878752,0.06056199211366642,0.8097370181668466
160,15 days 00:00:00.000000000,1791394.8601816178,1338.4299982373443,1034.369775361967,0.07564398865609534,0.0599083707295982,0.8119957227568774
161,15 days 01:00:00.000000000,1791962.855528575,1338.642168590462,1034.8365240549986,0.07565536609910244,0.05997766502057638,0.8118661093289262
162,15 days 02:00:00.000000000,1789602.5750227245,1337.7602830936207,1033.9238046047997,0.07557476031262783,0.059675129218170184,0.8118985126859137
163,15 days 03:00:00.000000000,1786389.851052622,1336.5589590633936,1032.5855949227278,0.07547187250647129,0.05965358387241947,0.8123177311169442
164,15 days 04:00:00.000000000,1785044.6941242581,1336.0556478396618,1032.0132074163546,0.07542913675303359,0.059777531865394945,0.8123023083653
165,15 days 05:00:00.000000000,1783048.152092971,1335.3082610741876,1031.0594803680435,0.07535608188470456,0.059601617506652924,0.8126163716714897
166,15 days 06:00:00.000000000,1781741.1073027353,1334.8187544767025,1030.1084802027704,0.07526045666623404,0.059675129218170184,0.8121901428988045
167,15 days 07:00:00.000000000,1781503.18213178,1334.7296288506448,1029.7099779922416,0.07521848242234798,0.05957784838435943,0.8121068199808358
168,15 days 08:00:00.000000000,1781519.6351892287,1334.7357922784677,1029.4620743998248,0.07519298935411853,0.05957784838435943,0.8118151897679458
169,15 days 09:00:00.000000000,1780501.7298294,1334.354424367604,1028.9389132511794,0.07514476759608411,0.059210547999902434,0.8118813579675092
170,15 days 10:00:00.000000000,1779375.6233697846,1333.9323908541185,1027.988785120611,0.07505535915070556,0.05920989716977947,0.8121484814398201
171,15 days 11:00:00.000000000,1777113.64286089,1333.0842594753303,1026.6169453401249,0.07492256406623267,0.05909518714961946,0.8121484814398201
172,15 days 12:00:00.000000000,1776900.546796369,1333.0043311243849,1026.7704062665264,0.07485674532551816,0.059160524680308954,0.8129400491605219
173,15 days 13:00:00.000000000,1771806.7624336893,1331.092319275297,1026.0566294720115,0.07478029747028643,0.05920989716977947,0.8137316168812232
174,15 days 14:00:00.000000000,1767041.4464932191,1329.30111204844,1025.3498207549694,0.07471592381824173,0.05920989716977947,0.8140085430497664
175,15 days 15:00:00.000000000,1762360.3078055468,1327.5391925685458,1024.607707797534,0.07463698779384777,0.059160524680308954,0.8141482314710657
176,15 days 16:00:00.000000000,1760502.029679705,1326.8391122060373,1024.1616437900464,0.07458131371737627,0.059160524680308954,0.8136691246927469
177,15 days 17:00:00.000000000,1761023.8344588024,1327.035732171068,1024.236303983003,0.07455447297241409,0.05909518714961946,0.8132338720817798
178,15 days 18:00:00.000000000,1762962.4760293816,1327.7659718600194,1024.6601343884938,0.07452150475021496,0.05920989716977947,0.8130120098624035
179,15 days 19:00:00.000000000,1769391.597185763,1330.1847981336139,1026.1886704132207,0.07458985068088542,0.05920989716977947,0.8121901428988055
180,15 days 20:00:00.000000000,1774836.843604163,1332.2300265360195,1027.1957095502557,0.07460959857598964,0.05957784838435943,0.8118813579675092
181,15 days 21:00:00.000000000,1779118.427651754,1333.8359822900843,1028.0209545203143,0.07460961682569589,0.05957784838435943,0.8124564139627477
182,15 days 22:00:00.000000000,1783157.0667789709,1335.3490430516551,1028.7347573893471,0.07460151230298254,0.05957784838435943,0.812565096029663
183,15 days 23:00:00.000000000,1783669.1118681317,1335.540756348578,1028.592599266997,0.07453679735873675,0.05957784838435943,0.8128763316350162
184,16 days 00:00:00.000000000,1781723.9194433377,1334.8123161865633,1027.4963555710153,0.07439954437812396,0.05920989716977947,0.8132799189574988
185,16 days 01:00:00.000000000,1779598.6628697054,1334.0159904850111,1026.5770249294983,0.07431728381410137,0.05920989716977947,0.8126900804066155
186,16 days 02:00:00.000000000,1778517.8599174742,1333.6108352579752,1025.7412398639487,0.0742385685065159,0.059104258719729644,0.8125234345706783
187,16 days 03:00:00.000000000,1778180.3553943702,1333.4842913939294,1025.1563404819037,0.07418667826676839,0.05909518714961946,0.8123788448012625
188,16 days 04:00:00.000000000,1778829.5606306063,1333.7276935831414,1025.661391166933,0.07421740577424023,0.05909518714961946,0.8121901428988042
189,16 days 05:00:00.000000000,1779191.761492811,1333.8634718339097,1026.17945375663,0.07425512911520131,0.059104258719729644,0.8124817731116947
190,16 days 06:00:00.000000000,1781032.5448945824,1334.553312870858,1027.1332356989979,0.07432556181305909,0.05920989716977947,0.812544265300171
191,16 days 07:00:00.000000000,1780784.8219486396,1334.4604984594484,1026.8405403264671,0.07430701097864813,0.05920989716977947,0.8128358955130611
192,16 days 08:00:00.000000000,1780433.9160969555,1334.32901343595,1026.606345522036,0.07429965163603763,0.05920989716977947,0.8128248674798009
193,16 days 09:00:00.000000000,1780559.1309569955,1334.3759331451522,1026.6574335383552,0.07432748223394892,0.05909518714961946,0.8123151272757566
194,16 days 10:00:00.000000000,1779170.4012070752,1333.8554648863103,1026.0006282634806,0.0742905325476067,0.058895195234663196,0.8124401116527108
195,16 days 11:00:00.000000000,1775718.4663090222,1332.560867768907,1024.4775259770538,0.07419094107472587,0.05875244057295685,0.8129268929103164
196,16 days 12:00:00.000000000,1774603.146784257,1332.1423147638006,1023.3658980583473,0.07407979594688549,0.05828667498703389,0.8142940465775116
197,16 days 13:00:00.000000000,1773761.0053722411,1331.8261918779947,1023.1935761454143,0.07404583509073023,0.058393327219799694,0.8144398616839562
198,16 days 14:00:00.000000000,1771870.2199795044,1331.1161557052428,1022.9551321036482,0.07401764620735038,0.05828667498703389,0.8152951469301633
199,16 days 15:00:00.000000000,1768998.0028585596,1330.0368426696155,1022.3495563882753,0.07395762275886562,0.05828667498703389,0.8159396742073907
200,16 days 16:00:00.000000000,1770302.1092071445,1330.5270043133828,1023.3044319554285,0.07400863083114684,0.0583154732025197,0.8161655231692526
201,16 days 17:00:00.000000000,1773696.9785360016,1331.8021544268508,1024.9245043546305,0.07410422291565313,0.058837509670838596,0.8156436585777656
