,horizon,mse,rmse,mae,mape,mdape,coverage
616,34 days 11:00:00.000000000,2117009.8236903274,1454.9947847639617,1156.4175688004896,0.08334324598673654,0.06956718829344562,0.7565098320912272
617,34 days 12:00:00.000000000,2120111.2776396875,1456.060190253029,1157.6579777795691,0.08347929450442572,0.06960223453448053,0.7553649995510459
618,34 days 13:00:00.000000000,2124016.1147118434,1457.4004647700108,1159.5631991390544,0.0836253344150194,0.06984581366467313,0.7549968573224393
619,34 days 14:00:00.000000000,2122317.813692581,1456.8177009127055,1159.4722358747083,0.0836353840038512,0.06986414579133132,0.7552976564604471
620,34 days 15:00:00.000000000,2114316.818016837,1454.0690554498563,1157.2695366627427,0.08350079914118483,0.06978250356576632,0.7555551447480314
621,34 days 16:00:00.000000000,2108414.2170338887,1452.0379530280497,1155.2016343136438,0.08338649510057738,0.06956718829344562,0.7557030354567978
622,34 days 17:00:00.000000000,2099508.378081809,1448.9680390132173,1152.4317166282035,0.0832217870559283,0.06869629509337652,0.7566669659692924
623,34 days 18:00:00.000000000,2086266.0248874694,1444.3912298568796,1148.4311593738619,0.0829817437582297,0.06850727509551993,0.7574062434527561
624,34 days 19:00:00.000000000,2074698.4275429267,1440.3813479571745,1144.9914355205024,0.08279132265602822,0.06787261870289843,0.7580138277812699
625,34 days 20:00:00.000000000,2066111.0418986406,1437.3973152537333,1142.5250124944876,0.08268322126210881,0.06763084868292607,0.7585076771123282
626,34 days 21:00:00.000000000,2063574.1907078694,1436.5145981534156,1141.048270685935,0.08263282304447174,0.06755821053209166,0.7590351979886858
627,34 days 22:00:00.000000000,2061651.1965065072,1435.845115779034,1139.26508028604,0.0825476564605987,0.06751647793454299,0.7595851665619107
628,34 days 23:00:00.000000000,2063669.8947885756,1436.54790897783,1140.5007210788722,0.08262646249963569,0.06748168339609373,0.7600251414204898
629,35 days 00:00:00.000000000,2066820.9030547943,1437.6442199149253,1142.942612020517,0.08273765411277977,0.06783943295045303,0.758956631049654
630,35 days 01:00:00.000000000,2068238.547213841,1438.1371795534114,1143.7850652376812,0.08274540509423621,0.06787261870289843,0.7586872586872593
631,35 days 02:00:00.000000000,2064705.3012637726,1436.9082438568487,1142.9741239884995,0.082605682689504,0.06755821053209166,0.7588826856952713
632,35 days 03:00:00.000000000,2057726.3364380992,1434.4777225311304,1140.7330485405932,0.08235186588689007,0.06689729107045547,0.7595402711681775
633,35 days 04:00:00.000000000,2050148.6778847908,1431.8340259557988,1137.9230726783749,0.0820707934857154,0.06645558562775372,0.7605728652240284
634,35 days 05:00:00.000000000,2041976.3115795595,1428.977365663837,1134.8707158454038,0.08178891398493468,0.06628233624293792,0.7618478944060332
635,35 days 06:00:00.000000000,2034269.317104291,1426.278134553107,1132.4265206485704,0.08156820825756937,0.06619435272349658,0.7632216934542513
636,35 days 07:00:00.000000000,2030061.7004703751,1424.802337333279,1131.497382617054,0.081528327946073,0.06609655869422776,0.764114319517877
637,35 days 08:00:00.000000000,2022336.2753527986,1422.0887016472632,1129.25207987052,0.08144385294847444,0.06609655869422776,0.7650399569004217
638,35 days 09:00:00.000000000,2018805.7673309532,1420.8468486543345,1128.2660464055703,0.08146339699913586,0.06619435272349658,0.7651970907784861
639,35 days 10:00:00.000000000,2019537.2225278218,1421.1042264829916,1128.7044058016822,0.08156546049269625,0.06605824349533006,0.7650953278860252
640,35 days 11:00:00.000000000,2022082.8963929003,1421.9996119524437,1129.9330890354133,0.08171279750534446,0.06635243352555635,0.7645012121756314
641,35 days 12:00:00.000000000,2030548.3485043298,1424.9731044845478,1132.7207959476293,0.08193585871565441,0.06668887178617991,0.7627278441231924
642,35 days 13:00:00.000000000,2035778.0235056898,1426.8069328068495,1134.5538226314716,0.08208156935616183,0.06713885178127013,0.7613598550671049
643,35 days 14:00:00.000000000,2037222.893628061,1427.3131729329975,1135.0731214383286,0.0821405786552473,0.06705504560719965,0.7612911915237496
644,35 days 15:00:00.000000000,2035526.2764180133,1426.7187096334067,1133.9244782988555,0.0820792921113277,0.0668292528449494,0.7621442040046692
645,35 days 16:00:00.000000000,2034430.1274999992,1426.3345075752738,1132.6820168943632,0.0820128779578941,0.06656616298864083,0.7626538987688093
